"ID","ITEM","CONDITION","RESPONSE_TIME","ACCURATE","LIST","TYPE","QUESTION","CORRECT_ANSWER","ANSWER_CLEAN"
"P7",37,"Well-formed control",200,"correct","List1","Type1","Question 37","Answer X","Answer Y"
"P7",38,"Illusion",2628.43771742198,"incorrect","List1","Type1","Question 38","Answer X","Answer Y"
"P7",39,"Well-formed control",470.214939780392,"incorrect","List1","Type1","Question 39","Answer X","Answer Y"
"P7",40,"Well-formed question",7936.69440809465,"incorrect","List1","Type1","Question 40","Answer X","Answer Y"
"P7",41,"Bad control",8106.03190303586,"correct","List1","Type1","Question 41","Answer X","Answer Y"
"P8",1,"Bad control",6596.9552235782,"incorrect","List1","Type1","Question 1","Answer X","Answer Y"
"P8",2,"Illusion",200,"dont_know","List1","Type1","Question 2","Answer X","Answer Y"
"P8",3,"Bad control",5565.94495049826,"incorrect","List1","Type1","Question 3","Answer X","Answer Y"
"P8",4,"Illusion",8562.01527422578,"incorrect","List1","Type1","Question 4","Answer X","Answer Y"
"P8",5,"Illusion",5028.91576672831,"incorrect","List1","Type1","Question 5","Answer X","Answer Y"
"P8",6,"Illusion",2389.27083890609,"incorrect","List1","Type1","Question 6","Answer X","Answer Y"
"P8",7,"Illusion",519.318806761585,"incorrect","List1","Type1","Question 7","Answer X","Answer Y"
"P8",8,"Well-formed control",2182.38537821627,"correct","List1","Type1","Question 8","Answer X","Answer Y"
"P8",9,"Well-formed question",6700.31741333306,"correct","List1","Type1","Question 9","Answer X","Answer Y"
"P8",10,"Well-formed question",2560.27176652086,"correct","List1","Type1","Question 10","Answer X","Answer Y"
"P8",11,"Well-formed question",4940.91754812366,"correct","List1","Type1","Question 11","Answer X","Answer Y"
"P8",12,"Well-formed control",10401.7077212456,"correct","List1","Type1","Question 12","Answer X","Answer Y"
"P8",13,"Illusion",6504.69244592816,"incorrect","List1","Type1","Question 13","Answer X","Answer Y"
"P8",14,"Well-formed question",9046.83341390095,"correct","List1","Type1","Question 14","Answer X","Answer Y"
"P8",15,"Well-formed question",200,"correct","List1","Type1","Question 15","Answer X","Answer Y"
"P8",16,"Illusion",3415.6880981492,"incorrect","List1","Type1","Question 16","Answer X","Answer Y"
"P8",17,"Well-formed question",4353.96061838631,"correct","List1","Type1","Question 17","Answer X","Answer Y"
"P8",18,"Illusion",6505.60709262422,"dont_know","List1","Type1","Question 18","Answer X","Answer Y"
"P8",19,"Illusion",220.532988981823,"incorrect","List1","Type1","Question 19","Answer X","Answer Y"
"P8",20,"Well-formed question",7030.13351302016,"correct","List1","Type1","Question 20","Answer X","Answer Y"
"P8",21,"Well-formed control",6260.88658934866,"correct","List1","Type1","Question 21","Answer X","Answer Y"
"P8",22,"Illusion",5373.64642492256,"incorrect","List1","Type1","Question 22","Answer X","Answer Y"
"P8",23,"Well-formed control",7104.07673119996,"correct","List1","Type1","Question 23","Answer X","Answer Y"
"P8",24,"Bad control",3820.66323113775,"incorrect","List1","Type1","Question 24","Answer X","Answer Y"
"P8",25,"Illusion",7753.26377020281,"incorrect","List1","Type1","Question 25","Answer X","Answer Y"
"P8",26,"Well-formed question",6459.75771294441,"correct","List1","Type1","Question 26","Answer X","Answer Y"
"P8",27,"Illusion",3884.84709049295,"incorrect","List1","Type1","Question 27","Answer X","Answer Y"
"P8",28,"Bad control",7372.99782639529,"correct","List1","Type1","Question 28","Answer X","Answer Y"
"P8",29,"Well-formed question",5175.42941134066,"correct","List1","Type1","Question 29","Answer X","Answer Y"
"P8",30,"Well-formed question",6533.86130337591,"dont_know","List1","Type1","Question 30","Answer X","Answer Y"
"P8",31,"Well-formed question",1973.42453609494,"correct","List1","Type1","Question 31","Answer X","Answer Y"
"P8",32,"Well-formed control",11598.750692482,"correct","List1","Type1","Question 32","Answer X","Answer Y"
"P8",33,"Illusion",4410.65575611746,"incorrect","List1","Type1","Question 33","Answer X","Answer Y"
"P8",34,"Illusion",7473.84259694094,"incorrect","List1","Type1","Question 34","Answer X","Answer Y"
"P8",35,"Bad control",3870.54214898355,"correct","List1","Type1","Question 35","Answer X","Answer Y"
"P8",36,"Illusion",3419.45085449776,"incorrect","List1","Type1","Question 36","Answer X","Answer Y"
"P8",37,"Illusion",7245.8399300269,"incorrect","List1","Type1","Question 37","Answer X","Answer Y"
"P8",38,"Bad control",200,"correct","List1","Type1","Question 38","Answer X","Answer Y"
"P8",39,"Well-formed control",6977.78925770037,"correct","List1","Type1","Question 39","Answer X","Answer Y"
"P8",40,"Illusion",5840.26467728935,"incorrect","List1","Type1","Question 40","Answer X","Answer Y"
"P8",41,"Well-formed question",200,"correct","List1","Type1","Question 41","Answer X","Answer Y"
"P9",1,"Illusion",5749.68487340559,"incorrect","List1","Type1","Question 1","Answer X","Answer Y"
"P9",2,"Well-formed question",200,"correct","List1","Type1","Question 2","Answer X","Answer Y"
"P9",3,"Bad control",6204.25924143754,"correct","List1","Type1","Question 3","Answer X","Answer Y"
"P9",4,"Well-formed question",2479.91750876052,"correct","List1","Type1","Question 4","Answer X","Answer Y"
"P9",5,"Illusion",1926.00717645532,"incorrect","List1","Type1","Question 5","Answer X","Answer Y"
"P9",6,"Illusion",4400.3806937911,"incorrect","List1","Type1","Question 6","Answer X","Answer Y"
"P9",7,"Illusion",9362.49515376243,"correct","List1","Type1","Question 7","Answer X","Answer Y"
"P9",8,"Illusion",2140.37821432445,"correct","List1","Type1","Question 8","Answer X","Answer Y"
"P9",9,"Bad control",5891.93521571669,"correct","List1","Type1","Question 9","Answer X","Answer Y"
"P9",10,"Well-formed control",6402.47494229293,"incorrect","List1","Type1","Question 10","Answer X","Answer Y"
"P9",11,"Illusion",200,"incorrect","List1","Type1","Question 11","Answer X","Answer Y"
"P9",12,"Illusion",200,"correct","List1","Type1","Question 12","Answer X","Answer Y"
"P9",13,"Illusion",200,"incorrect","List1","Type1","Question 13","Answer X","Answer Y"
"P9",14,"Well-formed question",6109.65117761055,"correct","List1","Type1","Question 14","Answer X","Answer Y"
"P9",15,"Well-formed question",3993.54641581048,"incorrect","List1","Type1","Question 15","Answer X","Answer Y"
"P9",16,"Well-formed control",12731.4471532393,"correct","List1","Type1","Question 16","Answer X","Answer Y"
"P9",17,"Well-formed question",6190.54081593785,"dont_know","List1","Type1","Question 17","Answer X","Answer Y"
"P9",18,"Well-formed control",8534.77487130938,"incorrect","List1","Type1","Question 18","Answer X","Answer Y"
"P9",19,"Illusion",9223.44337286449,"incorrect","List1","Type1","Question 19","Answer X","Answer Y"
"P9",20,"Illusion",2624.41412371795,"incorrect","List1","Type1","Question 20","Answer X","Answer Y"
"P9",21,"Bad control",5744.51073758969,"correct","List1","Type1","Question 21","Answer X","Answer Y"
"P9",22,"Illusion",7549.18059979798,"incorrect","List1","Type1","Question 22","Answer X","Answer Y"
"P9",23,"Illusion",9349.18867005889,"incorrect","List1","Type1","Question 23","Answer X","Answer Y"
"P9",24,"Illusion",7167.49352218962,"correct","List1","Type1","Question 24","Answer X","Answer Y"
"P9",25,"Bad control",5471.34296839765,"correct","List1","Type1","Question 25","Answer X","Answer Y"
"P9",26,"Well-formed control",1331.53656979176,"correct","List1","Type1","Question 26","Answer X","Answer Y"
"P9",27,"Illusion",7048.49905800387,"incorrect","List1","Type1","Question 27","Answer X","Answer Y"
"P9",28,"Bad control",5714.31649419656,"correct","List1","Type1","Question 28","Answer X","Answer Y"
"P9",29,"Illusion",6705.76391233005,"dont_know","List1","Type1","Question 29","Answer X","Answer Y"
"P9",30,"Well-formed control",6748.34367608447,"incorrect","List1","Type1","Question 30","Answer X","Answer Y"
"P9",31,"Well-formed control",4125.69307853095,"incorrect","List1","Type1","Question 31","Answer X","Answer Y"
"P9",32,"Bad control",3941.94482590914,"correct","List1","Type1","Question 32","Answer X","Answer Y"
"P9",33,"Well-formed question",6601.07181305956,"correct","List1","Type1","Question 33","Answer X","Answer Y"
"P9",34,"Illusion",5042.18689890065,"correct","List1","Type1","Question 34","Answer X","Answer Y"
"P9",35,"Illusion",1439.92956672015,"incorrect","List1","Type1","Question 35","Answer X","Answer Y"
"P9",36,"Illusion",3381.58780517882,"correct","List1","Type1","Question 36","Answer X","Answer Y"
"P9",37,"Well-formed question",200,"correct","List1","Type1","Question 37","Answer X","Answer Y"
"P9",38,"Illusion",947.553278002593,"incorrect","List1","Type1","Question 38","Answer X","Answer Y"
"P9",39,"Well-formed question",3596.80942574065,"incorrect","List1","Type1","Question 39","Answer X","Answer Y"
"P9",40,"Illusion",200,"incorrect","List1","Type1","Question 40","Answer X","Answer Y"
"P9",41,"Bad control",200,"correct","List1","Type1","Question 41","Answer X","Answer Y"
"P10",1,"Illusion",8389.82445717216,"correct","List1","Type1","Question 1","Answer X","Answer Y"
"P10",2,"Well-formed control",2554.23685078143,"incorrect","List1","Type1","Question 2","Answer X","Answer Y"
"P10",3,"Well-formed control",200,"dont_know","List1","Type1","Question 3","Answer X","Answer Y"
"P10",4,"Well-formed question",3711.45084242197,"correct","List1","Type1","Question 4","Answer X","Answer Y"
"P10",5,"Well-formed question",8889.38112393689,"correct","List1","Type1","Question 5","Answer X","Answer Y"
"P10",6,"Illusion",6806.46645177697,"incorrect","List1","Type1","Question 6","Answer X","Answer Y"
"P10",7,"Well-formed control",6822.7197506968,"dont_know","List1","Type1","Question 7","Answer X","Answer Y"
"P10",8,"Bad control",7813.28369661139,"incorrect","List1","Type1","Question 8","Answer X","Answer Y"
"P10",9,"Illusion",1650.68081780119,"correct","List1","Type1","Question 9","Answer X","Answer Y"
"P10",10,"Illusion",7048.96233210193,"incorrect","List1","Type1","Question 10","Answer X","Answer Y"
"P10",11,"Well-formed question",1999.03384142254,"incorrect","List1","Type1","Question 11","Answer X","Answer Y"
"P10",12,"Illusion",4427.7480141596,"incorrect","List1","Type1","Question 12","Answer X","Answer Y"
"P10",13,"Well-formed question",12115.4342681372,"correct","List1","Type1","Question 13","Answer X","Answer Y"
"P10",14,"Well-formed question",7619.62760290614,"correct","List1","Type1","Question 14","Answer X","Answer Y"
"P10",15,"Well-formed question",6892.27585423286,"dont_know","List1","Type1","Question 15","Answer X","Answer Y"
"P10",16,"Well-formed question",200,"correct","List1","Type1","Question 16","Answer X","Answer Y"
"P10",17,"Bad control",1763.46948969624,"correct","List1","Type1","Question 17","Answer X","Answer Y"
"P10",18,"Bad control",11192.5217108834,"correct","List1","Type1","Question 18","Answer X","Answer Y"
"P10",19,"Bad control",820.473353837963,"correct","List1","Type1","Question 19","Answer X","Answer Y"
"P10",20,"Bad control",4836.66616150046,"incorrect","List1","Type1","Question 20","Answer X","Answer Y"
"P10",21,"Well-formed control",8714.55045305824,"correct","List1","Type1","Question 21","Answer X","Answer Y"
"P10",22,"Bad control",7306.60573306307,"incorrect","List1","Type1","Question 22","Answer X","Answer Y"
"P10",23,"Well-formed control",9538.64666178437,"correct","List1","Type1","Question 23","Answer X","Answer Y"
"P10",24,"Well-formed control",4288.00014541129,"incorrect","List1","Type1","Question 24","Answer X","Answer Y"
"P10",25,"Well-formed control",1529.60277897585,"incorrect","List1","Type1","Question 25","Answer X","Answer Y"
"P10",26,"Illusion",3320.10299017285,"incorrect","List1","Type1","Question 26","Answer X","Answer Y"
"P10",27,"Well-formed control",1189.50305019403,"incorrect","List1","Type1","Question 27","Answer X","Answer Y"
"P10",28,"Well-formed control",7601.29923988113,"correct","List1","Type1","Question 28","Answer X","Answer Y"
"P10",29,"Well-formed control",9669.64863419067,"incorrect","List1","Type1","Question 29","Answer X","Answer Y"
"P10",30,"Bad control",10710.6728197076,"correct","List1","Type1","Question 30","Answer X","Answer Y"
"P10",31,"Well-formed question",5441.03903676644,"correct","List1","Type1","Question 31","Answer X","Answer Y"
"P10",32,"Well-formed control",1304.04168542688,"correct","List1","Type1","Question 32","Answer X","Answer Y"
"P10",33,"Well-formed control",9267.6231005306,"correct","List1","Type1","Question 33","Answer X","Answer Y"
"P10",34,"Well-formed control",8765.65404126444,"correct","List1","Type1","Question 34","Answer X","Answer Y"
"P10",35,"Illusion",3568.25768953344,"incorrect","List1","Type1","Question 35","Answer X","Answer Y"
"P10",36,"Illusion",200,"correct","List1","Type1","Question 36","Answer X","Answer Y"
"P10",37,"Well-formed control",8164.17239138668,"correct","List1","Type1","Question 37","Answer X","Answer Y"
"P10",38,"Well-formed question",8196.34041266191,"correct","List1","Type1","Question 38","Answer X","Answer Y"
"P10",39,"Well-formed control",3734.61286585002,"incorrect","List1","Type1","Question 39","Answer X","Answer Y"
"P10",40,"Well-formed question",6055.37281709083,"correct","List1","Type1","Question 40","Answer X","Answer Y"
"P10",41,"Illusion",3432.89785279716,"incorrect","List1","Type1","Question 41","Answer X","Answer Y"
"P11",1,"Bad control",6273.3901178173,"correct","List1","Type1","Question 1","Answer X","Answer Y"
"P11",2,"Well-formed question",3695.46322916468,"correct","List1","Type1","Question 2","Answer X","Answer Y"
"P11",3,"Well-formed question",2874.37545538466,"correct","List1","Type1","Question 3","Answer X","Answer Y"
"P11",4,"Well-formed question",4522.06161899013,"correct","List1","Type1","Question 4","Answer X","Answer Y"
"P11",5,"Bad control",3307.66227768937,"correct","List1","Type1","Question 5","Answer X","Answer Y"
"P11",6,"Illusion",2299.70227662239,"incorrect","List1","Type1","Question 6","Answer X","Answer Y"
"P11",7,"Bad control",3207.7576841546,"incorrect","List1","Type1","Question 7","Answer X","Answer Y"
"P11",8,"Illusion",4395.68486023738,"incorrect","List1","Type1","Question 8","Answer X","Answer Y"
"P11",9,"Illusion",5171.15252602363,"dont_know","List1","Type1","Question 9","Answer X","Answer Y"
"P11",10,"Well-formed control",11397.4522454771,"correct","List1","Type1","Question 10","Answer X","Answer Y"
"P11",11,"Well-formed control",200,"correct","List1","Type1","Question 11","Answer X","Answer Y"
"P11",12,"Illusion",3707.16989421162,"incorrect","List1","Type1","Question 12","Answer X","Answer Y"
"P11",13,"Illusion",6695.95716749985,"correct","List1","Type1","Question 13","Answer X","Answer Y"
"P11",14,"Well-formed control",12360.1536481359,"correct","List1","Type1","Question 14","Answer X","Answer Y"
"P11",15,"Illusion",5956.94764796532,"incorrect","List1","Type1","Question 15","Answer X","Answer Y"
"P11",16,"Well-formed control",4914.33192471865,"incorrect","List1","Type1","Question 16","Answer X","Answer Y"
"P11",17,"Bad control",3233.49273062958,"dont_know","List1","Type1","Question 17","Answer X","Answer Y"
"P11",18,"Well-formed question",5615.06678059503,"correct","List1","Type1","Question 18","Answer X","Answer Y"
"P11",19,"Illusion",7981.65228102622,"incorrect","List1","Type1","Question 19","Answer X","Answer Y"
"P11",20,"Illusion",3763.84551527639,"incorrect","List1","Type1","Question 20","Answer X","Answer Y"
"P11",21,"Well-formed control",5658.65157890761,"correct","List1","Type1","Question 21","Answer X","Answer Y"
"P11",22,"Bad control",4844.2115128674,"incorrect","List1","Type1","Question 22","Answer X","Answer Y"
"P11",23,"Well-formed question",6752.42153713107,"incorrect","List1","Type1","Question 23","Answer X","Answer Y"
"P11",24,"Well-formed control",9632.01804665452,"correct","List1","Type1","Question 24","Answer X","Answer Y"
"P11",25,"Well-formed question",5127.04970996901,"correct","List1","Type1","Question 25","Answer X","Answer Y"
